10.5708,13.637,10.1773,13.9812
9.55139,12.4243,8.84147,12.3468

11.9123,12.3478,11.5261,12.6919
10.8436,11.0863,10.133,11.101

10.3643,13.7137,9.97383,14.0542
9.35311,12.605,8.6543,12.5516

11.9064,12.4196,11.5185,12.765
10.8382,11.04,10.1766,11.1092

10.4882,13.7196,10.0944,14.0635
9.47213,12.5043,8.75907,12.4285

10.5641,13.8294,10.1662,14.1771
9.545,12.3851,8.87166,12.3622

10.419,13.9138,10.0215,14.2606
9.40566,12.559,8.7094,12.4899

10.476,13.7185,10.0822,14.0626
9.46035,12.4735,8.78863,12.4416

10.3853,13.9911,9.9866,14.3387
9.37333,12.5857,8.6824,12.5226

12.1333,11.9337,11.7535,12.2735
11.0569,10.9907,10.2239,10.8926

11.6716,12.4694,11.2868,12.8111
10.612,11.3173,9.90583,11.3289

10.4923,13.6652,10.1004,14.0075
9.47603,12.4115,8.83597,12.4405

10.4912,13.7093,10.0975,14.0531
9.47498,12.3986,8.84714,12.4433

10.5723,13.6265,10.1802,13.9691
9.55294,12.4241,8.83408,12.3529

11.821,12.1426,11.4407,12.4817
10.7559,11.2108,10.0166,11.1807

10.4576,13.7311,10.0642,14.0745
9.44274,12.5498,8.71815,12.4533

11.8303,12.4074,11.4443,12.7509
10.7648,11.099,10.1215,11.1787

10.5501,13.6962,10.1561,14.0405
9.53148,12.5296,8.74967,12.3533

10.5552,13.5906,10.164,13.9326
9.53642,12.3428,8.90087,12.3839

12.0021,12.1649,11.6185,12.5074
10.9306,11.067,10.154,11.0124

12.0872,12.02,11.7058,12.3611
11.0124,11.074,10.1445,10.9331

10.5264,13.6003,10.1346,13.9428
9.50872,12.5331,8.74189,12.3803

10.5774,13.5804,10.1862,13.9226
9.55784,12.4817,8.78894,12.3356

12.1588,11.8882,11.7763,12.2317
11.0767,10.9892,10.222,10.8761

10.6373,13.7576,10.1763,14.1799
9.52335,12.2809,8.89149,12.4682

12.0418,12.7564,11.443,13.3484
10.6633,11.1356,9.87019,11.4949

12.0494,12.996,11.2643,13.8052
10.3958,11.2711,9.54693,11.9502

11.2956,14.1688,10.3001,15.2101
9.40056,11.9408,8.65152,13.1711

11.5478,14.6889,10.2845,16.0342
9.27824,11.9537,8.38096,13.5511

12.8487,14.2088,11.229,15.9758
9.9823,10.9917,9.03232,13.1577

13.2516,14.5081,11.2795,16.6765
9.87357,10.8819,8.85552,13.553

13.8329,14.8643,11.4576,17.4914
9.86281,10.674,8.73835,13.8888

13.7248,15.9773,10.9749,19.0067
9.30766,10.9438,8.12471,14.7878

14.6409,16.3795,11.368,19.9985
9.45682,10.4972,8.21269,14.9973

14.7675,17.1797,11.131,21.1876
9.1261,10.5752,7.84239,15.6203

15.2684,17.3345,11.3265,21.6841
9.16726,10.3933,7.85729,15.7461

15.5749,17.5466,11.4834,22.0633
9.2278,10.2861,7.86652,15.7836

15.1625,18.0035,11.1217,22.4463
8.95406,10.8308,7.36296,16.0162

15.4147,18.0534,11.3188,22.5615
9.11303,10.4376,7.69439,15.919

15.5794,17.5771,11.4723,22.1087
9.21681,10.3207,7.85237,15.7741

15.462,17.7977,11.3681,22.3088
9.14256,10.6059,7.56482,15.8507

15.9976,17.2269,11.8282,21.844
9.48087,10.1862,7.98509,15.5118

15.3909,17.9609,11.2977,22.4661
9.09759,10.3051,7.80652,15.9548

15.7516,17.4492,11.6103,22.0236
9.32541,10.2556,7.94947,15.6336

15.1591,18.0898,11.0982,22.5502
8.95129,10.6391,7.53782,16.0357

15.8027,17.264,11.666,21.8391
9.35759,10.3936,7.81509,15.5977

15.2331,17.6577,11.4981,21.8445
8.99471,10.6116,7.79057,15.7671

14.4898,18.417,11.665,21.7659
8.52033,10.7897,8.10616,15.7478

14.4968,18.0154,12.7922,20.3892
8.51624,10.4538,9.2393,14.9546

13.9634,18.0532,13.6263,19.1964
8.17344,10.5666,10.0387,14.3852

13.2537,18.2356,14.4461,17.9861
7.72189,10.7833,10.8917,13.7671

16.4644,14.2295,18.1782,13.4979
9.69663,8.42501,14.4744,10.568

14.533,15.5525,17.9502,13.2003
8.49089,9.075,14.9489,10.6492

14.5569,15.3694,18.9503,12.0625
8.50308,8.94046,16.0263,9.69414

16.0106,13.3809,20.3763,9.97691
9.3968,7.76127,17.8142,8.19177

13.4183,15.4332,18.6525,11.299
7.81227,9.29397,16.4985,9.55925

17.5661,11.6414,21.5707,8.47176
10.3594,6.70155,19.18,6.92306

14.3478,14.9937,19.4544,10.9567
8.38652,8.77607,16.9884,9.01301

14.4657,14.8769,19.5363,10.8678
8.45903,8.75822,16.993,8.95372

14.5484,14.3207,19.4233,10.4712
8.5096,8.57586,17.242,8.83656

14.1316,14.8962,19.201,10.89
8.2532,8.78103,16.9971,9.13268

14.0517,14.9542,19.1389,10.9334
8.2039,8.89943,16.8814,9.1793

14.1753,15.111,19.3227,11.0395
8.27994,8.79897,16.9345,9.15057

14.3163,14.9396,19.4051,10.9159
8.36672,8.71,17.0653,9.02199

14.3932,14.63,19.3757,10.6917
8.41396,8.68526,17.0902,8.97458

14.2572,14.7733,19.2604,10.8167
8.33747,8.75986,17.0359,9.03079

15.0902,14.2223,19.795,10.4762
8.89564,8.31002,17.3632,8.59517

14.828,14.6394,19.4422,10.929
8.80774,8.87353,16.5594,8.92334

16.1219,14.0686,20.3132,10.6399
9.71764,8.56981,16.5633,8.31327

14.5599,15.9954,18.894,12.4109
8.8425,9.7758,15.0518,9.49394

14.1552,16.7477,18.2226,13.3252
8.70282,10.537,13.9167,10.0075

14.972,16.8775,18.5956,13.7481
9.36783,10.6733,13.4221,9.70077

15.5223,16.6094,18.5856,13.8719
9.88023,10.6645,13.0624,9.55691

15.474,17.2003,18.0434,14.808
10.0068,11.054,12.2927,9.8105

13.4492,19.3901,15.4652,17.4325
8.77547,13.0426,9.94309,11.4029

13.7844,19.4051,15.0536,17.9996
9.15776,13.3931,9.23088,11.3822

15.2472,18.6507,15.8739,17.6859
10.3461,12.7775,9.45424,10.5862

15.2553,18.7152,15.3886,18.118
10.4603,13.0685,8.90966,10.7255

15.6039,18.4798,15.5069,18.0424
10.7692,12.9734,8.87467,10.5468

15.1226,18.9737,14.9292,18.6237
10.4234,13.3195,8.53849,10.8826

16.1684,18.009,16.1007,17.5264
11.1881,12.6439,9.15575,10.1763

16.7913,17.6737,16.7782,17.1291
11.6436,12.1985,9.58308,9.73885

14.4905,20.0579,14.1767,19.8254
9.96217,13.7188,8.18513,11.2979

